	sub	emotion	score	tk	kernel	beta
256	17	sadness	0.6220227446971633	Keltner2019	linear	1000
257	18	sadness	0.6723599559605767	Keltner2019	linear	1000
258	19	sadness	0.5758719159305513	Keltner2019	linear	1000
259	20	sadness	0.5872889331783203	Keltner2019	linear	1000
260	21	sadness	0.6540507740287598	Keltner2019	linear	1000
261	22	sadness	0.5908950950814624	Keltner2019	linear	1000
262	23	sadness	0.6498788256474173	Keltner2019	linear	1000
263	24	sadness	0.627993839584873	Keltner2019	linear	1000
264	25	sadness	0.635314256515074	Keltner2019	linear	1000
265	26	sadness	0.6461908368497614	Keltner2019	linear	1000
266	27	sadness	0.6338963079340141	Keltner2019	linear	1000
267	28	sadness	0.6086767177189075	Keltner2019	linear	1000
268	29	sadness	0.638332943461302	Keltner2019	linear	1000
269	30	sadness	0.6328771379888478	Keltner2019	linear	1000
270	31	sadness	0.6435565023331304	Keltner2019	linear	1000
271	32	sadness	0.6411667353562414	Keltner2019	linear	1000
272	33	sadness	0.5933032935063691	Keltner2019	linear	1000
273	34	sadness	0.6390730837789661	Keltner2019	linear	1000
274	35	sadness	0.6320610438630744	Keltner2019	linear	1000
275	36	sadness	0.5698943732859706	Keltner2019	linear	1000
276	37	sadness	0.5732844468585914	Keltner2019	linear	1000
277	38	sadness	0.6470928577616614	Keltner2019	linear	1000
278	39	sadness	0.6085229159130439	Keltner2019	linear	1000
279	40	sadness	0.617016687016687	Keltner2019	linear	1000
280	41	sadness	0.5604059616270294	Keltner2019	linear	1000
281	42	sadness	0.6447889992715637	Keltner2019	linear	1000
282	43	sadness	0.5891006431405172	Keltner2019	linear	1000
283	44	sadness	0.6452106178912435	Keltner2019	linear	1000
284	45	sadness	0.6420995260310871	Keltner2019	linear	1000
285	46	sadness	0.5736975483262613	Keltner2019	linear	1000
286	47	sadness	0.6033526738502872	Keltner2019	linear	1000
287	48	sadness	0.6121440232178488	Keltner2019	linear	1000
288	49	sadness	0.5782612380108624	Keltner2019	linear	1000
289	50	sadness	0.5259268977914096	Keltner2019	linear	1000
290	51	sadness	0.6660469017026395	Keltner2019	linear	1000
291	52	sadness	0.5972248282784796	Keltner2019	linear	1000
292	53	sadness	0.6180496204845275	Keltner2019	linear	1000
293	54	sadness	0.5342786377708979	Keltner2019	linear	1000
294	55	sadness	0.6455345339972766	Keltner2019	linear	1000
295	56	sadness	0.6827206757078277	Keltner2019	linear	1000
296	57	sadness	0.6772482165202471	Keltner2019	linear	1000
297	58	sadness	0.6173034254277986	Keltner2019	linear	1000
298	59	sadness	0.6101827136527452	Keltner2019	linear	1000
299	60	sadness	0.6120071635995867	Keltner2019	linear	1000
300	01	surprise	0.7386589771214906	Keltner2019	linear	1000
301	02	surprise	0.7608035412324676	Keltner2019	linear	1000
302	03	surprise	0.7333185402150919	Keltner2019	linear	1000
303	04	surprise	0.6613627543770013	Keltner2019	linear	1000
304	05	surprise	0.7268744187678757	Keltner2019	linear	1000
305	06	surprise	0.7857604425144746	Keltner2019	linear	1000
306	07	surprise	0.7766942250994784	Keltner2019	linear	1000
307	08	surprise	0.7376844304878893	Keltner2019	linear	1000
308	09	surprise	0.7266092603049126	Keltner2019	linear	1000
309	10	surprise	0.7706571276936296	Keltner2019	linear	1000
310	11	surprise	0.7547887476259032	Keltner2019	linear	1000
311	12	surprise	0.7872266252006419	Keltner2019	linear	1000
312	13	surprise	0.7669207924706949	Keltner2019	linear	1000
313	14	surprise	0.7409557618518767	Keltner2019	linear	1000
314	15	surprise	0.7661972044635913	Keltner2019	linear	1000
315	16	surprise	0.6712065269779148	Keltner2019	linear	1000
316	17	surprise	0.6186443575964827	Keltner2019	linear	1000
317	18	surprise	0.7075336352517272	Keltner2019	linear	1000
318	19	surprise	0.6954712468918769	Keltner2019	linear	1000
319	20	surprise	0.6950273657653259	Keltner2019	linear	1000
320	21	surprise	0.7188937694634587	Keltner2019	linear	1000
321	22	surprise	0.5599227868157373	Keltner2019	linear	1000
322	23	surprise	0.7155123515950477	Keltner2019	linear	1000
323	24	surprise	0.7521993100203858	Keltner2019	linear	1000
324	25	surprise	0.6665726055553312	Keltner2019	linear	1000
325	26	surprise	0.7279713523617499	Keltner2019	linear	1000
326	27	surprise	0.727658483518026	Keltner2019	linear	1000
327	28	surprise	0.6725993969605935	Keltner2019	linear	1000
328	29	surprise	0.6603564472146474	Keltner2019	linear	1000
329	30	surprise	0.6473076393046884	Keltner2019	linear	1000
330	31	surprise	0.7519275291518872	Keltner2019	linear	1000
331	32	surprise	0.7151030813332346	Keltner2019	linear	1000
332	33	surprise	0.655357381472031	Keltner2019	linear	1000
333	34	surprise	0.7177393968011818	Keltner2019	linear	1000
334	35	surprise	0.6799558379694592	Keltner2019	linear	1000
335	36	surprise	0.6094222263362726	Keltner2019	linear	1000
336	37	surprise	0.6368000178508174	Keltner2019	linear	1000
337	38	surprise	0.6484816071517117	Keltner2019	linear	1000
338	39	surprise	0.7253802508179286	Keltner2019	linear	1000
339	40	surprise	0.6508531824362855	Keltner2019	linear	1000
340	41	surprise	0.669699050362544	Keltner2019	linear	1000
341	42	surprise	0.7544515362352175	Keltner2019	linear	1000
342	43	surprise	0.7141104986622828	Keltner2019	linear	1000
343	44	surprise	0.7607438807285717	Keltner2019	linear	1000
344	45	surprise	0.7107366792807226	Keltner2019	linear	1000
345	46	surprise	0.6462254923809099	Keltner2019	linear	1000
346	47	surprise	0.6864120752496607	Keltner2019	linear	1000
347	48	surprise	0.6387026813880126	Keltner2019	linear	1000
348	49	surprise	0.7228966526713146	Keltner2019	linear	1000
349	50	surprise	0.7639530465734796	Keltner2019	linear	1000
350	51	surprise	0.7757450283758408	Keltner2019	linear	1000
351	52	surprise	0.6684025248103638	Keltner2019	linear	1000
352	53	surprise	0.7272543676561534	Keltner2019	linear	1000
353	54	surprise	0.627157152815289	Keltner2019	linear	1000
354	55	surprise	0.7673800158299955	Keltner2019	linear	1000
355	56	surprise	0.7150820964294243	Keltner2019	linear	1000
356	57	surprise	0.6839880715328743	Keltner2019	linear	1000
357	58	surprise	0.7099587072034587	Keltner2019	linear	1000
358	59	surprise	0.6680397381410894	Keltner2019	linear	1000
359	60	surprise	0.5745081757792541	Keltner2019	linear	1000
0	01	anger	0.5505690877425369	Keltner2019	sigmoid	1
1	02	anger	0.6532602624716735	Keltner2019	sigmoid	1
2	03	anger	0.5452285906102112	Keltner2019	sigmoid	1
3	04	anger	0.5822613294558725	Keltner2019	sigmoid	1
4	05	anger	0.5664584138730877	Keltner2019	sigmoid	1
5	06	anger	0.6116833445823673	Keltner2019	sigmoid	1
6	07	anger	0.6323490427098675	Keltner2019	sigmoid	1
7	08	anger	0.5523804581716033	Keltner2019	sigmoid	1
8	09	anger	0.6018413597733712	Keltner2019	sigmoid	1
9	10	anger	0.5987157298734641	Keltner2019	sigmoid	1
10	11	anger	0.5586622703721149	Keltner2019	sigmoid	1
11	12	anger	0.5141779110444777	Keltner2019	sigmoid	1
12	13	anger	0.5446611982376358	Keltner2019	sigmoid	1
13	14	anger	0.6428805324085625	Keltner2019	sigmoid	1
14	15	anger	0.4993867957517809	Keltner2019	sigmoid	1
15	16	anger	0.5373231329389101	Keltner2019	sigmoid	1
16	17	anger	0.48201166732131684	Keltner2019	sigmoid	1
17	18	anger	0.6038882740447958	Keltner2019	sigmoid	1
18	19	anger	0.5294340236985802	Keltner2019	sigmoid	1
19	20	anger	0.4272052176159111	Keltner2019	sigmoid	1
20	21	anger	0.6046913957541575	Keltner2019	sigmoid	1
21	22	anger	0.49167015529876984	Keltner2019	sigmoid	1
22	23	anger	0.5081366237482117	Keltner2019	sigmoid	1
23	24	anger	0.46901586201776746	Keltner2019	sigmoid	1
24	25	anger	0.5494123768717025	Keltner2019	sigmoid	1
25	26	anger	0.48941216647057095	Keltner2019	sigmoid	1
26	27	anger	0.44841295264128245	Keltner2019	sigmoid	1
27	28	anger	0.4897516881749615	Keltner2019	sigmoid	1
28	29	anger	0.46204618436931133	Keltner2019	sigmoid	1
29	30	anger	0.5455868233651145	Keltner2019	sigmoid	1
30	31	anger	0.5587182280319536	Keltner2019	sigmoid	1
31	32	anger	0.5837854383483566	Keltner2019	sigmoid	1
32	33	anger	0.5447751916845787	Keltner2019	sigmoid	1
33	34	anger	0.5762251613315443	Keltner2019	sigmoid	1
34	35	anger	0.5509424307036247	Keltner2019	sigmoid	1
35	36	anger	0.5416207186749566	Keltner2019	sigmoid	1
36	37	anger	0.5197136226243954	Keltner2019	sigmoid	1
37	38	anger	0.4560117745648827	Keltner2019	sigmoid	1
38	39	anger	0.5864937668358079	Keltner2019	sigmoid	1
39	40	anger	0.4784477202196228	Keltner2019	sigmoid	1
40	41	anger	0.5164366845020182	Keltner2019	sigmoid	1
41	42	anger	0.4801791148595774	Keltner2019	sigmoid	1
42	43	anger	0.4870209199626084	Keltner2019	sigmoid	1
43	44	anger	0.6030075187969925	Keltner2019	sigmoid	1
44	45	anger	0.5067502716519673	Keltner2019	sigmoid	1
45	46	anger	0.609969236256632	Keltner2019	sigmoid	1
46	47	anger	0.5402750921044597	Keltner2019	sigmoid	1
47	48	anger	0.49206454297820823	Keltner2019	sigmoid	1
48	49	anger	0.4962182969747495	Keltner2019	sigmoid	1
49	50	anger	0.5391218560413569	Keltner2019	sigmoid	1
50	51	anger	0.45553983228511524	Keltner2019	sigmoid	1
51	52	anger	0.5110222700023144	Keltner2019	sigmoid	1
52	53	anger	0.4826321421531356	Keltner2019	sigmoid	1
53	54	anger	0.5371651674971418	Keltner2019	sigmoid	1
54	55	anger	0.4863780944525784	Keltner2019	sigmoid	1
55	56	anger	0.6190058998096455	Keltner2019	sigmoid	1
56	57	anger	0.6163465559163488	Keltner2019	sigmoid	1
57	58	anger	0.6025815217391304	Keltner2019	sigmoid	1
58	59	anger	0.5278035251285109	Keltner2019	sigmoid	1
59	60	anger	0.5781262933103779	Keltner2019	sigmoid	1
60	01	disgust	0.6826880988762614	Keltner2019	sigmoid	1
61	02	disgust	0.6275180874488833	Keltner2019	sigmoid	1
62	03	disgust	0.6586059351276742	Keltner2019	sigmoid	1
63	04	disgust	0.5738488854264951	Keltner2019	sigmoid	1
64	05	disgust	0.610167687295655	Keltner2019	sigmoid	1
65	06	disgust	0.6830377738673766	Keltner2019	sigmoid	1
66	07	disgust	0.6598724978939154	Keltner2019	sigmoid	1
67	08	disgust	0.6061729372607201	Keltner2019	sigmoid	1
68	09	disgust	0.613309702529886	Keltner2019	sigmoid	1
69	10	disgust	0.619761630142253	Keltner2019	sigmoid	1
70	11	disgust	0.6327515968415229	Keltner2019	sigmoid	1
71	12	disgust	0.6265070261877981	Keltner2019	sigmoid	1
72	13	disgust	0.6253903766687858	Keltner2019	sigmoid	1
73	14	disgust	0.6663922777210015	Keltner2019	sigmoid	1
74	15	disgust	0.6511151468576759	Keltner2019	sigmoid	1
75	16	disgust	0.525248329394124	Keltner2019	sigmoid	1
76	17	disgust	0.5962916639417523	Keltner2019	sigmoid	1
77	18	disgust	0.5253315953934975	Keltner2019	sigmoid	1
78	19	disgust	0.6135905469736713	Keltner2019	sigmoid	1
79	20	disgust	0.6226801182025704	Keltner2019	sigmoid	1
80	21	disgust	0.5883649723255044	Keltner2019	sigmoid	1
81	22	disgust	0.5848836988589526	Keltner2019	sigmoid	1
82	23	disgust	0.5625855954723963	Keltner2019	sigmoid	1
83	24	disgust	0.654050473652153	Keltner2019	sigmoid	1
84	25	disgust	0.5931007239187154	Keltner2019	sigmoid	1
85	26	disgust	0.5895427531004156	Keltner2019	sigmoid	1
86	27	disgust	0.5642269382803021	Keltner2019	sigmoid	1
87	28	disgust	0.5348644730687702	Keltner2019	sigmoid	1
88	29	disgust	0.6467169036029949	Keltner2019	sigmoid	1
89	30	disgust	0.6115400576620653	Keltner2019	sigmoid	1
90	31	disgust	0.6285720473756513	Keltner2019	sigmoid	1
91	32	disgust	0.6774794347609882	Keltner2019	sigmoid	1
92	33	disgust	0.5512202942093188	Keltner2019	sigmoid	1
93	34	disgust	0.634956445083688	Keltner2019	sigmoid	1
94	35	disgust	0.5907441411937857	Keltner2019	sigmoid	1
95	36	disgust	0.5173865448893133	Keltner2019	sigmoid	1
96	37	disgust	0.6188857802613726	Keltner2019	sigmoid	1
97	38	disgust	0.46911551181737515	Keltner2019	sigmoid	1
98	39	disgust	0.5792895094926456	Keltner2019	sigmoid	1
99	40	disgust	0.6039837677183356	Keltner2019	sigmoid	1
100	41	disgust	0.5842983821775507	Keltner2019	sigmoid	1
101	42	disgust	0.6879904616495929	Keltner2019	sigmoid	1
102	43	disgust	0.5775770628791701	Keltner2019	sigmoid	1
103	44	disgust	0.6509075577164968	Keltner2019	sigmoid	1
104	45	disgust	0.5592983416578501	Keltner2019	sigmoid	1
105	46	disgust	0.5439647496509666	Keltner2019	sigmoid	1
106	47	disgust	0.5839224051646482	Keltner2019	sigmoid	1
107	48	disgust	0.616507132132132	Keltner2019	sigmoid	1
108	49	disgust	0.5472029077117573	Keltner2019	sigmoid	1
109	50	disgust	0.6563143676158694	Keltner2019	sigmoid	1
110	51	disgust	0.7679369221922414	Keltner2019	sigmoid	1
111	52	disgust	0.6071253948420244	Keltner2019	sigmoid	1
112	53	disgust	0.6077609059429726	Keltner2019	sigmoid	1
113	54	disgust	0.5135843791495692	Keltner2019	sigmoid	1
114	55	disgust	0.6438794187937998	Keltner2019	sigmoid	1
115	56	disgust	0.6613486435954422	Keltner2019	sigmoid	1
116	57	disgust	0.6307634075680659	Keltner2019	sigmoid	1
117	58	disgust	0.5820422899245898	Keltner2019	sigmoid	1
118	59	disgust	0.5772209731350166	Keltner2019	sigmoid	1
119	60	disgust	0.558663067822891	Keltner2019	sigmoid	1
120	01	fear	0.5965005970181954	Keltner2019	sigmoid	1
121	02	fear	0.6982552719200887	Keltner2019	sigmoid	1
122	03	fear	0.5215367859358456	Keltner2019	sigmoid	1
123	04	fear	0.5339313342354989	Keltner2019	sigmoid	1
124	05	fear	0.498155921331887	Keltner2019	sigmoid	1
125	06	fear	0.6447218907727865	Keltner2019	sigmoid	1
126	07	fear	0.6312688821752266	Keltner2019	sigmoid	1
127	08	fear	0.5760511892078488	Keltner2019	sigmoid	1
128	09	fear	0.5485711518521472	Keltner2019	sigmoid	1
129	10	fear	0.6332374128668472	Keltner2019	sigmoid	1
130	11	fear	0.5250364562258072	Keltner2019	sigmoid	1
131	12	fear	0.6625051451101596	Keltner2019	sigmoid	1
132	13	fear	0.5273692868610655	Keltner2019	sigmoid	1
133	14	fear	0.5453720378469542	Keltner2019	sigmoid	1
134	15	fear	0.5488626216999556	Keltner2019	sigmoid	1
135	16	fear	0.537492255396105	Keltner2019	sigmoid	1
136	17	fear	0.5794016607447832	Keltner2019	sigmoid	1
137	18	fear	0.547240130414257	Keltner2019	sigmoid	1
138	19	fear	0.5394578195341555	Keltner2019	sigmoid	1
139	20	fear	0.5135915236805138	Keltner2019	sigmoid	1
140	21	fear	0.5378624776130778	Keltner2019	sigmoid	1
141	22	fear	0.49655787125462825	Keltner2019	sigmoid	1
142	23	fear	0.618052738336714	Keltner2019	sigmoid	1
143	24	fear	0.5795223577235772	Keltner2019	sigmoid	1
144	25	fear	0.585240328015264	Keltner2019	sigmoid	1
145	26	fear	0.7037800687285223	Keltner2019	sigmoid	1
146	27	fear	0.6177438759856342	Keltner2019	sigmoid	1
147	28	fear	0.5476345385258853	Keltner2019	sigmoid	1
148	29	fear	0.562584615863432	Keltner2019	sigmoid	1
149	30	fear	0.5941789028800488	Keltner2019	sigmoid	1
150	31	fear	0.6421442722044524	Keltner2019	sigmoid	1
151	32	fear	0.4532685980579418	Keltner2019	sigmoid	1
152	33	fear	0.6941369965567545	Keltner2019	sigmoid	1
153	34	fear	0.6647732325477991	Keltner2019	sigmoid	1
154	35	fear	0.5599266745133056	Keltner2019	sigmoid	1
155	36	fear	0.5803192259248652	Keltner2019	sigmoid	1
156	37	fear	0.5904769471956776	Keltner2019	sigmoid	1
157	38	fear	0.5893457623001964	Keltner2019	sigmoid	1
158	39	fear	0.6673158855751673	Keltner2019	sigmoid	1
159	40	fear	0.6240481864682632	Keltner2019	sigmoid	1
160	41	fear	0.6417187681232625	Keltner2019	sigmoid	1
161	42	fear	0.5426124281565549	Keltner2019	sigmoid	1
162	43	fear	0.5305217609431833	Keltner2019	sigmoid	1
163	44	fear	0.6735172492330905	Keltner2019	sigmoid	1
164	45	fear	0.7126958508848343	Keltner2019	sigmoid	1
165	46	fear	0.4929170273910012	Keltner2019	sigmoid	1
166	47	fear	0.6641584643298705	Keltner2019	sigmoid	1
167	48	fear	0.6390437710437711	Keltner2019	sigmoid	1
168	49	fear	0.683915625883859	Keltner2019	sigmoid	1
169	50	fear	0.6803119241785707	Keltner2019	sigmoid	1
170	51	fear	0.6821772588327291	Keltner2019	sigmoid	1
171	52	fear	0.5630595456443969	Keltner2019	sigmoid	1
172	53	fear	0.553148667001089	Keltner2019	sigmoid	1
173	54	fear	0.5529834312080536	Keltner2019	sigmoid	1
174	55	fear	0.649615410229089	Keltner2019	sigmoid	1
175	56	fear	0.6483372053002926	Keltner2019	sigmoid	1
176	57	fear	0.6756000229673863	Keltner2019	sigmoid	1
177	58	fear	0.6348451361233615	Keltner2019	sigmoid	1
178	59	fear	0.5063183654143476	Keltner2019	sigmoid	1
179	60	fear	0.5578562502496448	Keltner2019	sigmoid	1
180	01	happy	0.7526634666042264	Keltner2019	sigmoid	1
181	02	happy	0.8358855616550025	Keltner2019	sigmoid	1
182	03	happy	0.7568292031854784	Keltner2019	sigmoid	1
183	04	happy	0.7633616405018167	Keltner2019	sigmoid	1
184	05	happy	0.7629745164058889	Keltner2019	sigmoid	1
185	06	happy	0.8241472611384576	Keltner2019	sigmoid	1
186	07	happy	0.7383990655790619	Keltner2019	sigmoid	1
187	08	happy	0.7599724283053741	Keltner2019	sigmoid	1
188	09	happy	0.7533084880841228	Keltner2019	sigmoid	1
189	10	happy	0.7693268156863979	Keltner2019	sigmoid	1
190	11	happy	0.7671445424286913	Keltner2019	sigmoid	1
191	12	happy	0.8233282464696061	Keltner2019	sigmoid	1
192	13	happy	0.8077378141848489	Keltner2019	sigmoid	1
193	14	happy	0.7973401570904753	Keltner2019	sigmoid	1
194	15	happy	0.7683004680198787	Keltner2019	sigmoid	1
195	16	happy	0.6700578555500476	Keltner2019	sigmoid	1
196	17	happy	0.6618959459039253	Keltner2019	sigmoid	1
197	18	happy	0.7270554805283478	Keltner2019	sigmoid	1
198	19	happy	0.7113847314515638	Keltner2019	sigmoid	1
199	20	happy	0.6604862757091521	Keltner2019	sigmoid	1
200	21	happy	0.6772896997262656	Keltner2019	sigmoid	1
201	22	happy	0.6281322883797503	Keltner2019	sigmoid	1
202	23	happy	0.7754222260751692	Keltner2019	sigmoid	1
203	24	happy	0.7221907342669398	Keltner2019	sigmoid	1
204	25	happy	0.7193024334208058	Keltner2019	sigmoid	1
205	26	happy	0.7915352596148426	Keltner2019	sigmoid	1
206	27	happy	0.7312856994109597	Keltner2019	sigmoid	1
207	28	happy	0.7881787870543492	Keltner2019	sigmoid	1
208	29	happy	0.6999224289950938	Keltner2019	sigmoid	1
209	30	happy	0.687530360713519	Keltner2019	sigmoid	1
210	31	happy	0.7946369406410921	Keltner2019	sigmoid	1
211	32	happy	0.7176511815346518	Keltner2019	sigmoid	1
212	33	happy	0.7553578262533487	Keltner2019	sigmoid	1
213	34	happy	0.788344642352276	Keltner2019	sigmoid	1
214	35	happy	0.7799507183158043	Keltner2019	sigmoid	1
215	36	happy	0.7457378070141294	Keltner2019	sigmoid	1
216	37	happy	0.6985210043181812	Keltner2019	sigmoid	1
217	38	happy	0.6457503875897879	Keltner2019	sigmoid	1
218	39	happy	0.7438356164383562	Keltner2019	sigmoid	1
219	40	happy	0.7101071907518772	Keltner2019	sigmoid	1
220	41	happy	0.6824506512006512	Keltner2019	sigmoid	1
